GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With public assistance income,Margin of Error; Total: - With public assistance income,Estimate; Total: - No public assistance income,Margin of Error; Total: - No public assistance income
1500000US250250708002,250250708002,"Block Group 2, Census Tract 708, Suffolk County, Massachusetts",646,133,34,35,612,135
1500000US250250708003,250250708003,"Block Group 3, Census Tract 708, Suffolk County, Massachusetts",449,107,11,18,438,109
1500000US250250709001,250250709001,"Block Group 1, Census Tract 709, Suffolk County, Massachusetts",1049,135,13,19,1036,131
1500000US250250709002,250250709002,"Block Group 2, Census Tract 709, Suffolk County, Massachusetts",490,85,17,20,473,85
1500000US250250711011,250250711011,"Block Group 1, Census Tract 711.01, Suffolk County, Massachusetts",905,155,27,27,878,153
1500000US250250711012,250250711012,"Block Group 2, Census Tract 711.01, Suffolk County, Massachusetts",624,119,36,40,588,122
1500000US250250711013,250250711013,"Block Group 3, Census Tract 711.01, Suffolk County, Massachusetts",567,137,19,30,548,139
1500000US250250712011,250250712011,"Block Group 1, Census Tract 712.01, Suffolk County, Massachusetts",715,113,9,13,706,114
1500000US250250712012,250250712012,"Block Group 2, Census Tract 712.01, Suffolk County, Massachusetts",643,101,53,56,590,105
1500000US250250801001,250250801001,"Block Group 1, Census Tract 801, Suffolk County, Massachusetts",427,56,32,27,395,59
1500000US250250801002,250250801002,"Block Group 2, Census Tract 801, Suffolk County, Massachusetts",266,55,40,38,226,61
1500000US250250803001,250250803001,"Block Group 1, Census Tract 803, Suffolk County, Massachusetts",801,66,94,55,707,86
1500000US250250804011,250250804011,"Block Group 1, Census Tract 804.01, Suffolk County, Massachusetts",528,86,23,28,505,86
1500000US250250804012,250250804012,"Block Group 2, Census Tract 804.01, Suffolk County, Massachusetts",818,79,113,68,705,93
1500000US250250805001,250250805001,"Block Group 1, Census Tract 805, Suffolk County, Massachusetts",446,84,14,18,432,83
1500000US250250805002,250250805002,"Block Group 2, Census Tract 805, Suffolk County, Massachusetts",908,97,117,63,791,110
1500000US250250806011,250250806011,"Block Group 1, Census Tract 806.01, Suffolk County, Massachusetts",355,61,0,12,355,61
1500000US250250806012,250250806012,"Block Group 2, Census Tract 806.01, Suffolk County, Massachusetts",295,55,48,38,247,56
1500000US250250806013,250250806013,"Block Group 3, Census Tract 806.01, Suffolk County, Massachusetts",284,67,40,32,244,63
1500000US250250808011,250250808011,"Block Group 1, Census Tract 808.01, Suffolk County, Massachusetts",334,75,18,17,316,80
1500000US250250808012,250250808012,"Block Group 2, Census Tract 808.01, Suffolk County, Massachusetts",583,75,8,9,575,75
1500000US250250809001,250250809001,"Block Group 1, Census Tract 809, Suffolk County, Massachusetts",633,97,0,12,633,97
1500000US250250809002,250250809002,"Block Group 2, Census Tract 809, Suffolk County, Massachusetts",449,110,30,27,419,105
1500000US250250809003,250250809003,"Block Group 3, Census Tract 809, Suffolk County, Massachusetts",367,83,0,12,367,83
1500000US250250810011,250250810011,"Block Group 1, Census Tract 810.01, Suffolk County, Massachusetts",221,70,13,23,208,72
1500000US250250810012,250250810012,"Block Group 2, Census Tract 810.01, Suffolk County, Massachusetts",1251,133,180,102,1071,163
1500000US250250810013,250250810013,"Block Group 3, Census Tract 810.01, Suffolk County, Massachusetts",245,93,0,12,245,93
1500000US250250810014,250250810014,"Block Group 4, Census Tract 810.01, Suffolk County, Massachusetts",442,98,0,12,442,98
1500000US250250811001,250250811001,"Block Group 1, Census Tract 811, Suffolk County, Massachusetts",396,80,21,20,375,78
1500000US250250811002,250250811002,"Block Group 2, Census Tract 811, Suffolk County, Massachusetts",835,107,83,81,752,115
1500000US250250811003,250250811003,"Block Group 3, Census Tract 811, Suffolk County, Massachusetts",397,62,0,12,397,62
1500000US250250812001,250250812001,"Block Group 1, Census Tract 812, Suffolk County, Massachusetts",799,96,185,80,614,91
1500000US250250812002,250250812002,"Block Group 2, Census Tract 812, Suffolk County, Massachusetts",424,74,28,29,396,77
1500000US250250813001,250250813001,"Block Group 1, Census Tract 813, Suffolk County, Massachusetts",724,161,32,54,692,162
1500000US250250813002,250250813002,"Block Group 2, Census Tract 813, Suffolk County, Massachusetts",785,180,47,74,738,174
1500000US250250813003,250250813003,"Block Group 3, Census Tract 813, Suffolk County, Massachusetts",617,181,48,76,569,170
1500000US250250814001,250250814001,"Block Group 1, Census Tract 814, Suffolk County, Massachusetts",450,61,0,12,450,61
1500000US250250814002,250250814002,"Block Group 2, Census Tract 814, Suffolk County, Massachusetts",254,71,0,12,254,71
1500000US250250814003,250250814003,"Block Group 3, Census Tract 814, Suffolk County, Massachusetts",536,73,0,12,536,73
1500000US250250815001,250250815001,"Block Group 1, Census Tract 815, Suffolk County, Massachusetts",374,66,10,17,364,65
1500000US250250815002,250250815002,"Block Group 2, Census Tract 815, Suffolk County, Massachusetts",476,79,8,9,468,81
1500000US250250817001,250250817001,"Block Group 1, Census Tract 817, Suffolk County, Massachusetts",193,58,22,34,171,69
1500000US250250817002,250250817002,"Block Group 2, Census Tract 817, Suffolk County, Massachusetts",364,90,12,18,352,88
1500000US250250817003,250250817003,"Block Group 3, Census Tract 817, Suffolk County, Massachusetts",319,81,0,12,319,81
1500000US250250817004,250250817004,"Block Group 4, Census Tract 817, Suffolk County, Massachusetts",279,72,20,23,259,75
1500000US250250817005,250250817005,"Block Group 5, Census Tract 817, Suffolk County, Massachusetts",335,83,0,12,335,83
1500000US250250818001,250250818001,"Block Group 1, Census Tract 818, Suffolk County, Massachusetts",454,116,50,43,404,120
1500000US250250818002,250250818002,"Block Group 2, Census Tract 818, Suffolk County, Massachusetts",489,108,35,44,454,103
1500000US250250818003,250250818003,"Block Group 3, Census Tract 818, Suffolk County, Massachusetts",436,112,22,37,414,112
1500000US250250819001,250250819001,"Block Group 1, Census Tract 819, Suffolk County, Massachusetts",323,80,9,13,314,81
1500000US250250819002,250250819002,"Block Group 2, Census Tract 819, Suffolk County, Massachusetts",351,92,29,25,322,96
1500000US250250819003,250250819003,"Block Group 3, Census Tract 819, Suffolk County, Massachusetts",265,107,0,12,265,107
1500000US250250819004,250250819004,"Block Group 4, Census Tract 819, Suffolk County, Massachusetts",474,115,124,103,350,86
1500000US250250820001,250250820001,"Block Group 1, Census Tract 820, Suffolk County, Massachusetts",461,94,22,18,439,91
1500000US250250820002,250250820002,"Block Group 2, Census Tract 820, Suffolk County, Massachusetts",230,75,9,14,221,75
1500000US250250820003,250250820003,"Block Group 3, Census Tract 820, Suffolk County, Massachusetts",469,96,10,16,459,99
1500000US250250821001,250250821001,"Block Group 1, Census Tract 821, Suffolk County, Massachusetts",443,128,94,73,349,121
1500000US250250821002,250250821002,"Block Group 2, Census Tract 821, Suffolk County, Massachusetts",647,150,138,108,509,144
1500000US250250821003,250250821003,"Block Group 3, Census Tract 821, Suffolk County, Massachusetts",1040,172,60,50,980,172
1500000US250250901001,250250901001,"Block Group 1, Census Tract 901, Suffolk County, Massachusetts",698,89,70,49,628,85
1500000US250250901002,250250901002,"Block Group 2, Census Tract 901, Suffolk County, Massachusetts",294,76,0,12,294,76
1500000US250250901003,250250901003,"Block Group 3, Census Tract 901, Suffolk County, Massachusetts",326,80,8,12,318,82
1500000US250250901004,250250901004,"Block Group 4, Census Tract 901, Suffolk County, Massachusetts",305,91,30,35,275,91
1500000US250250901005,250250901005,"Block Group 5, Census Tract 901, Suffolk County, Massachusetts",184,69,72,52,112,56
1500000US250250902001,250250902001,"Block Group 1, Census Tract 902, Suffolk County, Massachusetts",213,61,16,21,197,55
1500000US250250902002,250250902002,"Block Group 2, Census Tract 902, Suffolk County, Massachusetts",311,63,11,19,300,65
1500000US250250902003,250250902003,"Block Group 3, Census Tract 902, Suffolk County, Massachusetts",290,67,52,42,238,58
1500000US250250903001,250250903001,"Block Group 1, Census Tract 903, Suffolk County, Massachusetts",298,100,30,31,268,100
1500000US250250903002,250250903002,"Block Group 2, Census Tract 903, Suffolk County, Massachusetts",661,114,97,63,564,115
1500000US250250903003,250250903003,"Block Group 3, Census Tract 903, Suffolk County, Massachusetts",305,91,29,33,276,88
1500000US250250904001,250250904001,"Block Group 1, Census Tract 904, Suffolk County, Massachusetts",243,75,29,38,214,71
1500000US250250904002,250250904002,"Block Group 2, Census Tract 904, Suffolk County, Massachusetts",528,101,74,54,454,104
1500000US250250904003,250250904003,"Block Group 3, Census Tract 904, Suffolk County, Massachusetts",179,63,24,31,155,56
1500000US250250904004,250250904004,"Block Group 4, Census Tract 904, Suffolk County, Massachusetts",274,78,0,12,274,78
1500000US250250906001,250250906001,"Block Group 1, Census Tract 906, Suffolk County, Massachusetts",333,60,11,18,322,60
1500000US250250906002,250250906002,"Block Group 2, Census Tract 906, Suffolk County, Massachusetts",404,58,7,11,397,59
1500000US250250907001,250250907001,"Block Group 1, Census Tract 907, Suffolk County, Massachusetts",507,111,7,10,500,111
1500000US250250907002,250250907002,"Block Group 2, Census Tract 907, Suffolk County, Massachusetts",520,106,19,31,501,103
1500000US250250907003,250250907003,"Block Group 3, Census Tract 907, Suffolk County, Massachusetts",536,93,29,26,507,90
1500000US250250907004,250250907004,"Block Group 4, Census Tract 907, Suffolk County, Massachusetts",259,84,0,12,259,84
1500000US250250909011,250250909011,"Block Group 1, Census Tract 909.01, Suffolk County, Massachusetts",645,92,11,16,634,92
1500000US250250909012,250250909012,"Block Group 2, Census Tract 909.01, Suffolk County, Massachusetts",792,108,5,8,787,109
1500000US250250910011,250250910011,"Block Group 1, Census Tract 910.01, Suffolk County, Massachusetts",266,76,10,13,256,78
1500000US250250910012,250250910012,"Block Group 2, Census Tract 910.01, Suffolk County, Massachusetts",402,93,0,12,402,93
1500000US250250910013,250250910013,"Block Group 3, Census Tract 910.01, Suffolk County, Massachusetts",270,69,0,12,270,69
1500000US250250910014,250250910014,"Block Group 4, Census Tract 910.01, Suffolk County, Massachusetts",422,75,10,16,412,75
1500000US250250911001,250250911001,"Block Group 1, Census Tract 911, Suffolk County, Massachusetts",536,110,8,13,528,110
1500000US250250911002,250250911002,"Block Group 2, Census Tract 911, Suffolk County, Massachusetts",379,97,0,12,379,97
1500000US250250911003,250250911003,"Block Group 3, Census Tract 911, Suffolk County, Massachusetts",306,87,18,20,288,91
1500000US250250911004,250250911004,"Block Group 4, Census Tract 911, Suffolk County, Massachusetts",245,69,13,20,232,72
1500000US250250911005,250250911005,"Block Group 5, Census Tract 911, Suffolk County, Massachusetts",349,89,31,43,318,84
1500000US250250912001,250250912001,"Block Group 1, Census Tract 912, Suffolk County, Massachusetts",417,95,12,15,405,97
1500000US250250912002,250250912002,"Block Group 2, Census Tract 912, Suffolk County, Massachusetts",488,111,34,45,454,106
1500000US250250912003,250250912003,"Block Group 3, Census Tract 912, Suffolk County, Massachusetts",270,78,27,32,243,74
1500000US250250913001,250250913001,"Block Group 1, Census Tract 913, Suffolk County, Massachusetts",468,70,14,23,454,70
1500000US250250913002,250250913002,"Block Group 2, Census Tract 913, Suffolk County, Massachusetts",343,67,25,23,318,70
1500000US250250914001,250250914001,"Block Group 1, Census Tract 914, Suffolk County, Massachusetts",577,75,19,25,558,79
1500000US250250914002,250250914002,"Block Group 2, Census Tract 914, Suffolk County, Massachusetts",337,64,9,15,328,66
1500000US250250915001,250250915001,"Block Group 1, Census Tract 915, Suffolk County, Massachusetts",705,97,41,33,664,95
1500000US250250915002,250250915002,"Block Group 2, Census Tract 915, Suffolk County, Massachusetts",627,105,17,27,610,103
1500000US250250915003,250250915003,"Block Group 3, Census Tract 915, Suffolk County, Massachusetts",311,63,18,20,293,67
1500000US250250916001,250250916001,"Block Group 1, Census Tract 916, Suffolk County, Massachusetts",512,104,0,12,512,104
1500000US250250916002,250250916002,"Block Group 2, Census Tract 916, Suffolk County, Massachusetts",356,95,38,38,318,97
1500000US250250916003,250250916003,"Block Group 3, Census Tract 916, Suffolk County, Massachusetts",211,69,58,51,153,67
1500000US250250917001,250250917001,"Block Group 1, Census Tract 917, Suffolk County, Massachusetts",431,67,13,14,418,68
1500000US250250917002,250250917002,"Block Group 2, Census Tract 917, Suffolk County, Massachusetts",303,57,32,28,271,56
1500000US250250917003,250250917003,"Block Group 3, Census Tract 917, Suffolk County, Massachusetts",275,49,53,31,222,54
1500000US250250918001,250250918001,"Block Group 1, Census Tract 918, Suffolk County, Massachusetts",381,115,27,26,354,114
1500000US250250918002,250250918002,"Block Group 2, Census Tract 918, Suffolk County, Massachusetts",381,101,72,44,309,105
1500000US250250918003,250250918003,"Block Group 3, Census Tract 918, Suffolk County, Massachusetts",333,102,20,21,313,102
1500000US250250919001,250250919001,"Block Group 1, Census Tract 919, Suffolk County, Massachusetts",387,72,15,24,372,74
1500000US250250919002,250250919002,"Block Group 2, Census Tract 919, Suffolk County, Massachusetts",263,80,9,15,254,81
1500000US250250919003,250250919003,"Block Group 3, Census Tract 919, Suffolk County, Massachusetts",495,86,18,20,477,88
1500000US250250919004,250250919004,"Block Group 4, Census Tract 919, Suffolk County, Massachusetts",162,51,0,12,162,51
1500000US250250920001,250250920001,"Block Group 1, Census Tract 920, Suffolk County, Massachusetts",491,87,12,23,479,89
1500000US250250920002,250250920002,"Block Group 2, Census Tract 920, Suffolk County, Massachusetts",529,77,36,37,493,81
1500000US250250920003,250250920003,"Block Group 3, Census Tract 920, Suffolk County, Massachusetts",233,76,0,12,233,76
1500000US250250920004,250250920004,"Block Group 4, Census Tract 920, Suffolk County, Massachusetts",329,73,70,53,259,73
1500000US250250921011,250250921011,"Block Group 1, Census Tract 921.01, Suffolk County, Massachusetts",547,166,0,12,547,166
1500000US250250921012,250250921012,"Block Group 2, Census Tract 921.01, Suffolk County, Massachusetts",377,140,12,19,365,143
1500000US250250921013,250250921013,"Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts",270,104,0,12,270,104
1500000US250250921014,250250921014,"Block Group 4, Census Tract 921.01, Suffolk County, Massachusetts",406,135,52,72,354,123
1500000US250250921015,250250921015,"Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts",699,153,50,42,649,156
1500000US250250922001,250250922001,"Block Group 1, Census Tract 922, Suffolk County, Massachusetts",275,74,0,12,275,74
1500000US250250922002,250250922002,"Block Group 2, Census Tract 922, Suffolk County, Massachusetts",256,95,0,12,256,95
1500000US250250922003,250250922003,"Block Group 3, Census Tract 922, Suffolk County, Massachusetts",287,86,30,49,257,74
1500000US250250922004,250250922004,"Block Group 4, Census Tract 922, Suffolk County, Massachusetts",310,82,24,37,286,88
1500000US250250923001,250250923001,"Block Group 1, Census Tract 923, Suffolk County, Massachusetts",248,56,18,20,230,56
1500000US250250923002,250250923002,"Block Group 2, Census Tract 923, Suffolk County, Massachusetts",248,64,58,47,190,49
1500000US250250923003,250250923003,"Block Group 3, Census Tract 923, Suffolk County, Massachusetts",412,85,20,17,392,84
1500000US250250923004,250250923004,"Block Group 4, Census Tract 923, Suffolk County, Massachusetts",184,57,0,12,184,57
1500000US250250924001,250250924001,"Block Group 1, Census Tract 924, Suffolk County, Massachusetts",153,78,14,27,139,79
1500000US250250924002,250250924002,"Block Group 2, Census Tract 924, Suffolk County, Massachusetts",551,137,65,53,486,130
1500000US250250924003,250250924003,"Block Group 3, Census Tract 924, Suffolk County, Massachusetts",611,141,23,37,588,144
1500000US250250924004,250250924004,"Block Group 4, Census Tract 924, Suffolk County, Massachusetts",449,123,21,33,428,122
1500000US250250924005,250250924005,"Block Group 5, Census Tract 924, Suffolk County, Massachusetts",265,125,0,12,265,125
1500000US250251001001,250251001001,"Block Group 1, Census Tract 1001, Suffolk County, Massachusetts",87,63,45,60,42,50
1500000US250251001002,250251001002,"Block Group 2, Census Tract 1001, Suffolk County, Massachusetts",348,81,14,23,334,82
1500000US250251001003,250251001003,"Block Group 3, Census Tract 1001, Suffolk County, Massachusetts",252,72,27,32,225,70
1500000US250251001004,250251001004,"Block Group 4, Census Tract 1001, Suffolk County, Massachusetts",271,79,76,61,195,72
1500000US250251001005,250251001005,"Block Group 5, Census Tract 1001, Suffolk County, Massachusetts",151,53,35,36,116,45
1500000US250251001006,250251001006,"Block Group 6, Census Tract 1001, Suffolk County, Massachusetts",521,109,46,42,475,119
1500000US250251001007,250251001007,"Block Group 7, Census Tract 1001, Suffolk County, Massachusetts",393,101,7,12,386,99
1500000US250251002001,250251002001,"Block Group 1, Census Tract 1002, Suffolk County, Massachusetts",357,56,0,12,357,56
1500000US250251002002,250251002002,"Block Group 2, Census Tract 1002, Suffolk County, Massachusetts",169,61,30,30,139,54
1500000US250251002003,250251002003,"Block Group 3, Census Tract 1002, Suffolk County, Massachusetts",398,65,62,39,336,63
1500000US250251003001,250251003001,"Block Group 1, Census Tract 1003, Suffolk County, Massachusetts",358,87,14,11,344,86
1500000US250251003002,250251003002,"Block Group 2, Census Tract 1003, Suffolk County, Massachusetts",317,78,0,12,317,78
1500000US250251003003,250251003003,"Block Group 3, Census Tract 1003, Suffolk County, Massachusetts",285,91,44,45,241,82
1500000US250251003004,250251003004,"Block Group 4, Census Tract 1003, Suffolk County, Massachusetts",238,82,15,23,223,84
1500000US250251004001,250251004001,"Block Group 1, Census Tract 1004, Suffolk County, Massachusetts",435,101,20,23,415,101
1500000US250251004002,250251004002,"Block Group 2, Census Tract 1004, Suffolk County, Massachusetts",318,91,19,23,299,90
1500000US250251004003,250251004003,"Block Group 3, Census Tract 1004, Suffolk County, Massachusetts",349,84,0,12,349,84
1500000US250251004004,250251004004,"Block Group 4, Census Tract 1004, Suffolk County, Massachusetts",631,126,69,61,562,133
1500000US250251005001,250251005001,"Block Group 1, Census Tract 1005, Suffolk County, Massachusetts",520,150,13,19,507,151
1500000US250251005002,250251005002,"Block Group 2, Census Tract 1005, Suffolk County, Massachusetts",581,145,20,31,561,145
1500000US250251005003,250251005003,"Block Group 3, Census Tract 1005, Suffolk County, Massachusetts",244,101,0,12,244,101
1500000US250251005004,250251005004,"Block Group 4, Census Tract 1005, Suffolk County, Massachusetts",460,180,87,98,373,164
1500000US250251005005,250251005005,"Block Group 5, Census Tract 1005, Suffolk County, Massachusetts",534,170,91,103,443,158
1500000US250251006011,250251006011,"Block Group 1, Census Tract 1006.01, Suffolk County, Massachusetts",505,138,0,12,505,138
1500000US250251006012,250251006012,"Block Group 2, Census Tract 1006.01, Suffolk County, Massachusetts",240,78,25,33,215,81
1500000US250251006013,250251006013,"Block Group 3, Census Tract 1006.01, Suffolk County, Massachusetts",538,156,4,12,534,155
1500000US250251006014,250251006014,"Block Group 4, Census Tract 1006.01, Suffolk County, Massachusetts",857,174,94,76,763,177
1500000US250251006031,250251006031,"Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts",441,76,12,17,429,75
1500000US250251006032,250251006032,"Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts",394,70,32,32,362,71
1500000US250251007001,250251007001,"Block Group 1, Census Tract 1007, Suffolk County, Massachusetts",407,82,12,18,395,81
1500000US250251007002,250251007002,"Block Group 2, Census Tract 1007, Suffolk County, Massachusetts",511,99,16,19,495,103
1500000US250251007003,250251007003,"Block Group 3, Census Tract 1007, Suffolk County, Massachusetts",303,83,0,12,303,83
1500000US250251007004,250251007004,"Block Group 4, Census Tract 1007, Suffolk County, Massachusetts",367,93,12,18,355,93
1500000US250251007005,250251007005,"Block Group 5, Census Tract 1007, Suffolk County, Massachusetts",333,99,0,12,333,99
1500000US250251008001,250251008001,"Block Group 1, Census Tract 1008, Suffolk County, Massachusetts",291,182,63,76,228,164
1500000US250251008002,250251008002,"Block Group 2, Census Tract 1008, Suffolk County, Massachusetts",433,115,0,12,433,115
1500000US250251008003,250251008003,"Block Group 3, Census Tract 1008, Suffolk County, Massachusetts",448,155,0,12,448,155
1500000US250251008004,250251008004,"Block Group 4, Census Tract 1008, Suffolk County, Massachusetts",649,134,0,12,649,134
1500000US250251008005,250251008005,"Block Group 5, Census Tract 1008, Suffolk County, Massachusetts",378,103,0,12,378,103
1500000US250251008006,250251008006,"Block Group 6, Census Tract 1008, Suffolk County, Massachusetts",498,154,13,27,485,161
1500000US250251009001,250251009001,"Block Group 1, Census Tract 1009, Suffolk County, Massachusetts",292,87,0,12,292,87
1500000US250251009002,250251009002,"Block Group 2, Census Tract 1009, Suffolk County, Massachusetts",204,85,0,12,204,85
1500000US250251009003,250251009003,"Block Group 3, Census Tract 1009, Suffolk County, Massachusetts",488,85,0,12,488,85
1500000US250251009004,250251009004,"Block Group 4, Census Tract 1009, Suffolk County, Massachusetts",263,87,0,12,263,87
1500000US250251009005,250251009005,"Block Group 5, Census Tract 1009, Suffolk County, Massachusetts",336,91,0,12,336,91
1500000US250251010011,250251010011,"Block Group 1, Census Tract 1010.01, Suffolk County, Massachusetts",261,96,32,45,229,88
1500000US250251010012,250251010012,"Block Group 2, Census Tract 1010.01, Suffolk County, Massachusetts",385,115,0,12,385,115
1500000US250251010013,250251010013,"Block Group 3, Census Tract 1010.01, Suffolk County, Massachusetts",307,114,0,12,307,114
1500000US250251010014,250251010014,"Block Group 4, Census Tract 1010.01, Suffolk County, Massachusetts",404,135,0,12,404,135
1500000US250251010015,250251010015,"Block Group 5, Census Tract 1010.01, Suffolk County, Massachusetts",355,137,39,60,316,127
1500000US250251010016,250251010016,"Block Group 6, Census Tract 1010.01, Suffolk County, Massachusetts",470,135,15,24,455,136
1500000US250251010021,250251010021,"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",336,116,0,12,336,116
1500000US250251010022,250251010022,"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",947,183,9,19,938,186
1500000US250251010023,250251010023,"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",728,159,23,29,705,158
1500000US250251011011,250251011011,"Block Group 1, Census Tract 1011.01, Suffolk County, Massachusetts",219,59,23,36,196,60
1500000US250251011012,250251011012,"Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts",368,93,11,17,357,95
1500000US250251011013,250251011013,"Block Group 3, Census Tract 1011.01, Suffolk County, Massachusetts",516,82,94,50,422,89
1500000US250251011021,250251011021,"Block Group 1, Census Tract 1011.02, Suffolk County, Massachusetts",298,72,7,13,291,72
1500000US250251011022,250251011022,"Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts",469,107,34,30,435,103
1500000US250251011023,250251011023,"Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts",309,86,0,12,309,86
1500000US250251011024,250251011024,"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",476,89,60,40,416,86
1500000US250251101031,250251101031,"Block Group 1, Census Tract 1101.03, Suffolk County, Massachusetts",361,117,15,19,346,121
1500000US250251101032,250251101032,"Block Group 2, Census Tract 1101.03, Suffolk County, Massachusetts",199,88,0,12,199,88
1500000US250251101033,250251101033,"Block Group 3, Census Tract 1101.03, Suffolk County, Massachusetts",156,72,0,12,156,72
1500000US250251101034,250251101034,"Block Group 4, Census Tract 1101.03, Suffolk County, Massachusetts",394,110,58,63,336,115
1500000US250251101035,250251101035,"Block Group 5, Census Tract 1101.03, Suffolk County, Massachusetts",592,136,37,35,555,134
1500000US250251101036,250251101036,"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",351,90,0,12,351,90
1500000US250251101037,250251101037,"Block Group 7, Census Tract 1101.03, Suffolk County, Massachusetts",324,138,101,78,223,131
1500000US250251102011,250251102011,"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",917,43,23,16,894,44
1500000US250251103011,250251103011,"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",308,63,20,17,288,62
1500000US250251103012,250251103012,"Block Group 2, Census Tract 1103.01, Suffolk County, Massachusetts",629,73,21,30,608,66
1500000US250251104011,250251104011,"Block Group 1, Census Tract 1104.01, Suffolk County, Massachusetts",644,95,74,47,570,103
1500000US250251104012,250251104012,"Block Group 2, Census Tract 1104.01, Suffolk County, Massachusetts",766,86,32,35,734,96
1500000US250251104031,250251104031,"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",490,114,20,23,470,114
1500000US250251104032,250251104032,"Block Group 2, Census Tract 1104.03, Suffolk County, Massachusetts",307,59,38,28,269,62
1500000US250251104033,250251104033,"Block Group 3, Census Tract 1104.03, Suffolk County, Massachusetts",190,81,0,12,190,81
1500000US250251104034,250251104034,"Block Group 4, Census Tract 1104.03, Suffolk County, Massachusetts",329,82,7,11,322,84
1500000US250251104035,250251104035,"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",400,93,0,12,400,93
1500000US250251105011,250251105011,"Block Group 1, Census Tract 1105.01, Suffolk County, Massachusetts",358,84,12,17,346,86
1500000US250251105012,250251105012,"Block Group 2, Census Tract 1105.01, Suffolk County, Massachusetts",657,86,0,12,657,86
1500000US250251105013,250251105013,"Block Group 3, Census Tract 1105.01, Suffolk County, Massachusetts",301,64,0,12,301,64
1500000US250251105021,250251105021,"Block Group 1, Census Tract 1105.02, Suffolk County, Massachusetts",620,102,17,23,603,103
1500000US250251105022,250251105022,"Block Group 2, Census Tract 1105.02, Suffolk County, Massachusetts",910,107,23,19,887,107
1500000US250251105023,250251105023,"Block Group 3, Census Tract 1105.02, Suffolk County, Massachusetts",233,69,6,12,227,71
1500000US250251106011,250251106011,"Block Group 1, Census Tract 1106.01, Suffolk County, Massachusetts",755,87,0,12,755,87
1500000US250251106012,250251106012,"Block Group 2, Census Tract 1106.01, Suffolk County, Massachusetts",442,64,0,12,442,64
1500000US250251106071,250251106071,"Block Group 1, Census Tract 1106.07, Suffolk County, Massachusetts",424,145,0,12,424,145
1500000US250251106072,250251106072,"Block Group 2, Census Tract 1106.07, Suffolk County, Massachusetts",709,126,0,12,709,126
1500000US250251106073,250251106073,"Block Group 3, Census Tract 1106.07, Suffolk County, Massachusetts",821,147,0,12,821,147
1500000US250251106074,250251106074,"Block Group 4, Census Tract 1106.07, Suffolk County, Massachusetts",258,77,0,12,258,77
1500000US250251201031,250251201031,"Block Group 1, Census Tract 1201.03, Suffolk County, Massachusetts",666,52,0,12,666,52
1500000US250251201041,250251201041,"Block Group 1, Census Tract 1201.04, Suffolk County, Massachusetts",242,54,0,12,242,54
1500000US250251201042,250251201042,"Block Group 2, Census Tract 1201.04, Suffolk County, Massachusetts",345,60,36,36,309,55
1500000US250251201043,250251201043,"Block Group 3, Census Tract 1201.04, Suffolk County, Massachusetts",473,72,0,12,473,72
1500000US250251201051,250251201051,"Block Group 1, Census Tract 1201.05, Suffolk County, Massachusetts",248,52,6,9,242,53
1500000US250251201052,250251201052,"Block Group 2, Census Tract 1201.05, Suffolk County, Massachusetts",425,51,0,12,425,51
1500000US250251201053,250251201053,"Block Group 3, Census Tract 1201.05, Suffolk County, Massachusetts",246,43,0,12,246,43
1500000US250251202011,250251202011,"Block Group 1, Census Tract 1202.01, Suffolk County, Massachusetts",604,88,6,9,598,89
1500000US250251202012,250251202012,"Block Group 2, Census Tract 1202.01, Suffolk County, Massachusetts",948,105,20,18,928,104
1500000US250251202013,250251202013,"Block Group 3, Census Tract 1202.01, Suffolk County, Massachusetts",196,59,23,25,173,58
1500000US250251203011,250251203011,"Block Group 1, Census Tract 1203.01, Suffolk County, Massachusetts",483,122,20,23,463,125
1500000US250251203012,250251203012,"Block Group 2, Census Tract 1203.01, Suffolk County, Massachusetts",435,94,24,38,411,91
1500000US250251203013,250251203013,"Block Group 3, Census Tract 1203.01, Suffolk County, Massachusetts",558,114,8,14,550,114
1500000US250251203014,250251203014,"Block Group 4, Census Tract 1203.01, Suffolk County, Massachusetts",520,95,9,14,511,94
1500000US250251204001,250251204001,"Block Group 1, Census Tract 1204, Suffolk County, Massachusetts",383,121,0,12,383,121
